date,headline,source,sentiment
2022-08-23 07:00:00+00:00,"Sensex gyrates 1,027 pts, ends 257 pts up; Nifty holds 17,550; M&M gains 4%",Business Standard,0.848646342754364
2022-12-05 15:31:00+00:00,Moody Monday for Markets,Upstox,0.003463851287961006
2022-12-28 08:00:00+00:00,"Indices end flat; Pharma sheds; Consumer Durable, Energy gain",Mint,-0.8882667571306229
2022-09-19 07:00:00+00:00,"Sensex rises 300 pts, Nifty tops 17,600 despite global weakness; PSBs lead",Business Standard,0.8816531412303448
2022-08-01 07:00:00+00:00,"Sensex sprints 545 pts, reclaims 58K; Nifty tops 17,300; TaMo up 7%, M&M 6%",Business Standard,0.8855332117527723
2022-12-14 08:00:00+00:00,"Mahindra to set up ₹10,000 crore EV plant in Pune",Mint,0.16382976900786161
2022-09-29 07:00:00+00:00,"F&O expiry: Nifty holds 16,800, Sensex dips 188 pts day ahead of RBI policy",Business Standard,-0.9230982139706612
2022-11-09 08:00:00+00:00,"Exclusive Conversation With Ayush Bagla, ED, Cera Sanitaryware Ltd",Zee Business,0.031581513583660126
2022-07-18 07:00:00+00:00,Just One Phone Call...And Your Demat Account Is Completely Clean! Watch Demat Daka Tomorrow At 10:30 AM,Zee Business,0.014468006789684296
2022-10-25 07:00:00+00:00,"Sensex snaps 7-day winning run, falls 288 pts; RIL slips 1.5%, Nestle 3%",Business Standard,-0.9428379852324724
2022-07-15 07:00:00+00:00,"Sensex snaps 4-day losing run, up 345 pts; Nifty tops 16K; Auto, FMCG lead",Business Standard,0.4562496393918991
2022-11-25 08:00:00+00:00,"Sensex, Nifty end flat after listless trade; auto stocks rally, banks fall",Business Standard,-0.3023222088813782
2022-08-08 07:00:00+00:00,"Tata Motors buys Ford's Sanand Plant to add more firepower against rivals Hyundai, M&M",CNBC TV18,0.9176138788461685
2022-09-08 07:00:00+00:00,"ICICI, Axis, HDFC Bank lift Sensex 659 pts, Nifty near 17,800; metals dip",Business Standard,0.6977994460612535
2022-07-19 07:00:00+00:00,"RIL, banks lift Sensex 246 pts, Nifty tops 16,300; Rupee ends at 79.95/$",Business Standard,0.8354497328400612
2022-10-19 07:00:00+00:00,RHI Magnesita India acquires Hi-Tech's refractory business for Rs 621 crore,Business Standard,0.08115344773977995
2022-10-10 07:00:00+00:00,Mercedes-Benz EQS 580: Top 5 things to know about this ‘Made in India’ luxury EV,The Financial Express,0.09163735341280699
2022-08-25 07:00:00+00:00,"Kushal Gupta: BUY Barbeque-Nation Hospitality, AB Fashion, M&M and Indian Hotels",topnews.in,0.04108142759650946
2023-03-10 08:00:00+00:00,Why M&M Share Price is Falling,Equitymaster,-0.06744598224759102
2023-03-16 07:00:00+00:00,Mahindra CIE: Is M&M paring its holding substantially a cause for concern?,Moneycontrol,-0.9066825583577156
2023-05-30 07:00:00+00:00,"M&M closed today at ₹1328.2, down -0.09% from yesterday's ₹1329.45",Mint,-0.9672708325088024
2023-04-25 07:00:00+00:00,M&M pick-up assembly line hits 95%-100% production capacity utilisation,The Times of India,0.9265443924814463
2023-05-24 07:00:00+00:00,Mahindra CIE Shares Up 8% After Block Trade,Equitypandit,0.8887466415762901
2023-05-24 07:00:00+00:00,Promoter M&M sells entire stake in Mahindra CIE Automotive via bulk deal,The Economic Times,0.036537256091833115
