date,headline,source,sentiment
2020-04-07 07:00:00+00:00,"Market Wrap, April 7: Here's all that happened in the markets today",Business Standard,-0.028218843042850494
2020-05-13 07:00:00+00:00,Why Nestle India stock fell despite strong March quarter results,Mint,-0.9515007454901934
2020-06-03 07:00:00+00:00,Capacity utilisation stands at 90% of pre-Covid levels: Hindustan Unilever,Business Standard,0.08136321324855089
2020-06-26 07:00:00+00:00,HUL completes acquisition of female hygiene brand VWash from Glenmark,The Economic Times,0.20265413634479046
2020-03-24 07:00:00+00:00,"Glenmark Divests VWash, A Female Intimate Hygiene Wash, to Hindustan Unilever",The Times of India,0.0532858781516552
2020-03-02 08:00:00+00:00,"GSK Consumer merger sets stage for Hindustan Unilever, Nestle face-off",Business Standard,-0.02882133424282074
2020-02-25 08:00:00+00:00,Hindustan Unilever gains 2% as board approves formation of a new subsidiary,Business Standard,0.8910760749131441
2020-02-28 08:00:00+00:00,"Hindustan Unilever, Nestle India top access to nutrition rankings",Mint,0.5805370025336742
2020-06-01 07:00:00+00:00,"Sensex rallies 879 points, Nifty ends above 9,800 as India unlocks",Mint,0.7185400202870369
2020-02-19 08:00:00+00:00,HUL to list ice cream pushcarts on Swiggy,Mint,0.007564648985862732
2020-05-04 07:00:00+00:00,"Sensex closes 2,000 points lower, Nifty below 9,300; Banks, auto stocks bleed",Mint,-0.9400290790945292
2020-02-03 08:00:00+00:00,"Market Wrap, Feb 3: Sensex gains 137 pts, Nifty ends above 11,700",Business Standard,0.8672902323305607
2020-01-06 08:00:00+00:00,Patent office rejects Tatas' plea for Swach water purifier,The Times of India,-0.18527357280254364
2020-04-08 07:00:00+00:00,"Sensex, Nifty end 0.5% lower in tospy-turvy market",Mint,-0.9500819854438305
2020-03-28 07:00:00+00:00,Kirana stores find it hard to pay for stock,The Times of India,-0.8162758518010378
2020-04-07 07:00:00+00:00,"2,476 points: Sensex posts its biggest one-day gain in over 10 years",Mint,0.8941026199609041
2020-04-09 07:00:00+00:00,"Nifty reclaims 9,100, Sensex closes 1,265 points higher; M&M, Maruti top gainers",Mint,0.8427186347544193
2020-04-01 07:00:00+00:00,Horlicks has a new owner! HUL completes merger with GSK,Business Today,0.10018057469278574
2020-06-25 07:00:00+00:00,The dark politics of fairness products in India,Mint,-0.11154541373252869
2020-01-06 08:00:00+00:00,Patent office rejects Tatas’ plea for Swach water purifier,The Times of India,-0.3049459680914879
2020-02-27 08:00:00+00:00,"Nifty ends Feb series below 11,650, Sensex falls 143 pts; Sun Pharma up 3%",Moneycontrol,-0.7981602698564529
2020-01-11 08:00:00+00:00,Trivago replaces Vaseline to emerge as the most advertised brand in Week 53: BARC,The Financial Express,0.7692895941436291
2020-02-19 08:00:00+00:00,"MARKET WRAP: Indices snap 4-day losing streak, Sensex ends 429 pts higher",Business Standard,-0.8500713557004929
2020-04-30 07:00:00+00:00,"Closing Bell: Nifty ends April series above 9,850, Sensex gains 997 pts; Tata Motors up 19%",Moneycontrol,0.8436205945909023
2020-02-25 08:00:00+00:00,"India's rise as a prosperous democratic nation inspiring, says Trump",Mint,0.8766162674874067
2020-05-08 07:00:00+00:00,"Karnataka permits bars, clubs to sell liquor at MRP",Mint,0.01693597435951233
2020-09-21 07:00:00+00:00,Hindustan Unilever hits over 3-month low; stock falls 12% in 2 months,Business Standard,-0.9529461804777384
2020-10-02 07:00:00+00:00,SBI partners HUL for supply chain financing,The Times of India,0.05769484769552946
2020-10-28 07:00:00+00:00,"What’s in a name? If it’s all Glow and Lovely, HUL wouldn’t mind",Moneycontrol,0.009489906951785088
2020-12-07 08:00:00+00:00,Consumer goods CFO: Focused on growth and capturing Indian market,Financial Management magazine,0.059961291030049324
2020-07-10 07:00:00+00:00,"Sensex ends 143 points lower, Nifty below 10,800; RIL, HUL top gainers",Mint,-0.9324829801917076
2020-10-20 07:00:00+00:00,Unilever’s India Sales Jump Most Since 2011 on Rural Demand,Bloomberg.com,0.4264872372150421
2020-12-25 08:00:00+00:00,"In a first for India Inc, HUL to help staff facing domestic abuse",The Times of India,0.7657539146021008
2020-07-02 07:00:00+00:00,HUL's Fair & Lovely rebranded as Glow & Lovely; men's range renamed as Glow & Handsome,Business Today,0.025930747389793396
2020-07-21 07:00:00+00:00,What does HUL Q1 result tell us about India’s consumption during the lockdown,Moneycontrol,0.007176002487540245
2020-07-03 07:00:00+00:00,HUL’s ‘Fair & Lovely’ is now ‘Glow & Lovely’,Mint,0.023928239941596985
2020-11-16 08:00:00+00:00,Market capitalisation of 8 of top-10 most valued firms zooms Rs 1.9 trn,Business Standard,0.20761814061552286
2020-07-01 07:00:00+00:00,HUL in talks to shift supply from China,The Times of India,0.672667033970356
2020-09-11 07:00:00+00:00,"Nifty holds 11,450; TCS, HUL push Sensex a tad higher",Mint,0.868449192494154
2020-11-26 08:00:00+00:00,"Sensex at 44,000: Five wrong reasons to invest in equities now",Moneycontrol,-0.3943747319281101
2020-12-09 08:00:00+00:00,"BE Exclusive: Hindustan Unilever's plans to make Horlicks 'taller, stronger, sharper'",ET BrandEquity,0.6835813019424677
2020-08-24 07:00:00+00:00,Q1 results reveal how covid-proof FMCG companies are,Mint,0.09018677473068237
2020-07-03 07:00:00+00:00,HUL’s ‘Glow & Lovely’ sparks brand row with rival Emami in men’s segment,The Times of India,0.5712247788906097
2020-10-01 07:00:00+00:00,"SBI, HUL partner to provide digital solutions to small retailers",Mint,0.3128429278731346
2020-07-02 07:00:00+00:00,HUL rebrands Fair & Lovely as Glow & Lovely after dropping word 'fair',The Times of India,0.05283248983323574
2020-08-03 07:00:00+00:00,"AP govt ties up with ITC, HUL and P&G for women's economic empowerment",The Times of India,0.7282119560986757
2020-11-03 08:00:00+00:00,"Share Market Highlights: Sensex ends 500 points higher, Nifty at 11,813; NTPC, BPCL, HUL top gainers",Business Today,0.8914161957800388
2020-07-05 07:00:00+00:00,The big disruption for the cream of creams,Mint,-0.1530931070446968
2020-10-23 07:00:00+00:00,"Indian markets end higher for the week, Nifty holds 11,900; auto stocks zoom",Mint,0.8933056332170963
2020-12-24 08:00:00+00:00,"RIL top wealth creator, Infosys fastest over 25 years",The Times of India,0.14106154069304466
2020-12-22 08:00:00+00:00,EIL shareholders approve ₹587 crore share buyback plan,Mint,0.09376827999949455
2020-09-14 07:00:00+00:00,Business briefs 3,The Times of India,-0.031756747514009476
2020-12-15 08:00:00+00:00,"Sensex recovers 421 pts to end at 46,263, Nifty at 13,566; Bajaj Finance top gainer",Mint,0.2863282561302185
2020-07-22 07:00:00+00:00,"Markets snap five days of gains; Sensex, Nifty end in the red",Mint,0.8690007887780666
2020-07-02 07:00:00+00:00,Fair & Lovely Gets A New Name — Glow & Lovely. Emami Fumes,NDTV Profit,0.03808910399675369
2020-07-22 07:00:00+00:00,.HUL shuts 3 factories after workers test covid positive; sanitisation on,Mint,-0.9576716050505638
2020-12-21 08:00:00+00:00,Groupo Bimbo strikes deal to buy Everstone Capital backed Modern Foods,Moneycontrol,0.350010110065341
2020-07-13 07:00:00+00:00,Soap makers ride hygiene focus,Mint,0.05046842806041241
2020-09-19 07:00:00+00:00,HUL vs Dabur vs Colgate-Palmolive vs ITC: A comparison,Business Today,0.185588832013309
2020-07-27 07:00:00+00:00,'Whitening' creams undergo a makeover but colourism persists,Mint,0.11197731643915176
2020-10-09 07:00:00+00:00,"Share Market Highlights: Sensex ends 326 points higher, Nifty at 11,914 as RBI keeps repo rate unchanged at 4%",Business Today,0.6117954552173615
2020-07-24 07:00:00+00:00,Indian Railways to fit all train wagons with RFID Tags,Mint,0.18559471517801285
2020-12-06 08:00:00+00:00,Rising copper prices suggest that a strong economic revival is underway,Mint,0.9284578710794449
2020-09-07 07:00:00+00:00,"MARKET WRAP: Indices end flat, Sensex up 60 pts; ITC, TCS rise nearly 2%",Business Standard,0.24819225072860718
2021-01-28 08:00:00+00:00,"Hindustan Unilever: Good going, is it worth chasing the stock?",Moneycontrol,0.08870477601885796
2021-04-29 07:00:00+00:00,"Hindustan Unilever reports 13% rise in Q4 net at Rs 2,190 crore",The Times of India,0.921165881678462
2021-03-03 08:00:00+00:00,Comparison of Top 5 FMCG Companies,Invest Yadnya,0.03397204540669918
2021-03-03 08:00:00+00:00,HUL (Case Study) - Know the Fundamentals in 5 minutes!,Trade Brains,0.029606038704514503
2021-07-01 07:00:00+00:00,HUL's Geetika Mehta joins Hershey India as managing director,Mint,-0.0009629577398300171
2021-02-15 08:00:00+00:00,Hindustan Unilever expects Covid impacted products to rebound in 2021,Business Standard,0.9350318349897861
2021-06-02 07:00:00+00:00,HUL sets up fully owned subsidiary Unilever India Ltd to save on corporate tax,The Economic Times,0.052526673302054405
2021-01-21 08:00:00+00:00,"Sensex at 50,000: Six stocks that have been part of the index's dream run",Business Today,0.026915648952126503
2021-02-01 08:00:00+00:00,"Stocks to watch on Budget Day 2021: Maruti, HUL, Britannia, Indian Oil, more; these sectors in focus",The Financial Express,-0.004882162436842918
2021-06-26 07:00:00+00:00,Top 7 Best FMCG Company Stocks To Invest in India 2021,Goodreturns,0.16634985990822315
2021-05-07 07:00:00+00:00,Tata Consumer Shares Slump. What Should Investors Do?,Equitymaster,-0.8387762466445565
2021-03-30 07:00:00+00:00,‘Shakti’ network powers HUL’s rural growth,The Times of India,0.22175342496484518
2021-01-25 08:00:00+00:00,Sebamed sticks to pH value in frothy spat with HUL over soap ad,Moneycontrol,0.048718661069869995
2021-02-15 08:00:00+00:00,"From here on, can anything at all fire up the sulking ITC stock?",Mint,-0.31793876364827156
2021-01-11 08:00:00+00:00,Bombay HC grants temporary relief to HUL in ad spat with SebaMed,The Economic Times,0.6773832850158215
2021-05-12 07:00:00+00:00,HUL veteran Sitapati to head Godrej Consumer,The Times of India,0.061320774257183075
2021-01-21 08:00:00+00:00,"India's biggest FMCG company, Hindustan Unilever to upskill all employees by 2025",The Economic Times,-0.12546843476593494
2021-02-26 08:00:00+00:00,HUL to be plastic waste-neutral this year,The Times of India,0.21004584804177284
2021-01-20 08:00:00+00:00,Sebamed vs HUL: HC says no fault in ad,The Times of India,0.13312122970819473
2021-01-25 08:00:00+00:00,"Buy Hindustan Unilever, target price Rs 2525: Motilal Oswal",The Economic Times,0.035346295684576035
2021-04-22 07:00:00+00:00,"Happy 25th Birthday, Nifty50! So what has changed & what hasn’t",The Economic Times,-0.03599953278899193
2021-01-21 08:00:00+00:00,Unilever vows living wage for all in value chain by 2030,The Times of India,0.1574701750651002
2021-06-21 07:00:00+00:00,"Mondelez, HUL partner to launch Crackle ice-cream under Kwality Wall’s",Mint,0.2007146030664444
2021-06-02 07:00:00+00:00,ITC Shares Fall as Company Reports a Decline in Net Profit,Equitymaster,-0.9614939447492361
2021-06-16 07:00:00+00:00,Top 5 FMCG Stocks Quantitative Analysis,Invest Yadnya,-0.005422018468379974
2021-06-08 07:00:00+00:00,FMCG CEO Salaries: Who took a cut and who got a hike in FY21,Moneycontrol,-0.4820869117975235
2021-06-22 07:00:00+00:00,Growth firms see plastic waste as an investment opportunity,Mint,0.18438334856182337
2021-06-02 07:00:00+00:00,Zerodha updates ‘Nudge’ feature on its Console platform; details here,Mint,0.05961708351969719
2021-05-19 07:00:00+00:00,"Hindustan Unilever to provide free oxygen concentrators in Delhi, Bengaluru",Business Standard,0.3684666948392987
2021-01-12 08:00:00+00:00,HC bars Sebamed ad that mocked HUL soap brands,Mint,-0.22159921377897263
2021-05-12 07:00:00+00:00,"Godrej Consumer Share Price soars 22%, hits UPPER CIRCUIT; Jefferies says BUY, price target Rs 1000",Zee Business,0.8580176308751106
2021-03-27 07:00:00+00:00,What is Portfolio Backtesting? How to Perform it on Indian Stocks?,Trade Brains,0.015188399702310562
2021-02-25 08:00:00+00:00,Indian arm of Mexican company buys Modern Foods,The Times of India,0.054540970362722874
2021-01-12 08:00:00+00:00,"Sebamed may have made a point in ad against HUL's Dove, but was it worth it?",Moneycontrol,-0.027182303369045258
2021-06-14 07:00:00+00:00,"Currency update: Rupee slips against dollar, euro",Mint,-0.9301357306540012
2021-02-18 08:00:00+00:00,"Share Market Highlights: Sensex ends 379 points lower, Nifty at 15,118; Maruti, TCS, Axis Bank top losers",Business Today,-0.9237582888454199
2021-03-22 07:00:00+00:00,How Ambani's Snac tac is giving Maggi a run for its money in India's retail market,Mint,0.25526329688727856
2021-05-12 07:00:00+00:00,Godrej Consumer shares surge over 20%; what's got investors excited?,theweek.in,0.7240625973790884
2021-01-27 08:00:00+00:00,Skincare brand Sebamed aims to grow 10 times in next 5 years,Mint,0.8006904358044267
2021-01-28 08:00:00+00:00,"Sensex, Nifty crack 1% after GameStop effect sinks US markets",theweek.in,0.352411687374115
2021-03-01 08:00:00+00:00,"Telco industry bid adieu to growth for 5 years, as Jio moved to top spot",Mint,0.9061417710036039
2021-08-31 07:00:00+00:00,Winning in many Indias: Lessons in growth from Hindustan Unilever,Unilever,0.12845515087246895
2021-07-23 07:00:00+00:00,Hindustan Unilever's Quarterly Results Fail to Impress. Stock Dips,Equitymaster,-0.9484264021739364
2021-08-20 07:00:00+00:00,HUL market value tops Rs 6 lakh crore as shares hit record high,CNBC TV18,0.8855614010244608
2021-07-23 07:00:00+00:00,"What should investors do with HUL post Q1 results: buy, sell or hold?",Moneycontrol,-0.007291903719305992
2021-07-22 07:00:00+00:00,Hindustan Unilever Quarterly Results: Net Profit Up 10%,Groww,0.9307419322431087
2021-09-13 07:00:00+00:00,Hindustan Unilever's vision may bump up against steep valuations | Stock Market News,Mint,0.8359230235219002
2021-12-10 08:00:00+00:00,"Flexi sop, safety net for staff, gig workers: HUL",The Times of India,0.05367795750498772
2021-09-14 07:00:00+00:00,"Analysts see 20% upside in this FMCG stock on strong outlook, product mix",Business Standard,0.9196243360638618
2021-08-21 07:00:00+00:00,HUL's Marketcap Tops Rs 6 Tn. Key Factors Driving the Stock,Equitymaster,0.10510945972055197
2021-09-07 07:00:00+00:00,"Surf Excel, Rin, Lifebuoy Will Now Cost More As Hindustan Unilever Hikes Prices Of Its Products | Check Price",India.Com,-0.08693984150886536
2021-09-14 07:00:00+00:00,Table Talk series: In conversation with HUL's Sanjiv Mehta,BusinessLine,0.03625668212771416
2021-09-09 07:00:00+00:00,HUL shares move towards record high; all eyes on annual investor meet,CNBC TV18,0.21778469160199165
2021-10-25 07:00:00+00:00,Explained: Why ICICI Bank stock hit record high today,India Today,0.5903314538300037
2021-10-19 07:00:00+00:00,Market LIVE: Sensex opens at a record high of 62K; HUL in focus | Stock Market News,Mint,0.06851645931601524
2021-10-19 07:00:00+00:00,"Closing Bell: Indices end flat after hitting record highs; realty, FMCG, metal drag",Moneycontrol,-0.8479148726910353
2021-07-24 07:00:00+00:00,Domex targets Harpic in ad,The Times of India,0.07585563324391842
2021-11-26 08:00:00+00:00,"Hindustan Unilever has strong pricing power, positive on stock: Edelweiss Securities’ Abneesh Roy",CNBC TV18,0.5726518593728542
2021-07-01 07:00:00+00:00,HUL's Geetika Mehta joins Hershey India as managing director,Mint,-0.0009629577398300171
2021-12-29 08:00:00+00:00,"HUL, Colgate-Palmolive yet to respond on margin parity with B2B entities: Distributors’ federation",Moneycontrol,0.4134902134537697
2021-10-15 07:00:00+00:00,Dussehra Picks: Experts recommend these 10 stocks based on fundamentals,Moneycontrol,0.07427623681724072
2021-12-17 08:00:00+00:00,Top 10 Sectors For Long-Term Investment In India (2025–2035),Samco,0.05555168353021145
2021-11-15 08:00:00+00:00,HUL Designates Ashu Suyash as an Independent Director on Its Board,Indian Retailer,0.006524654105305672
2021-12-06 08:00:00+00:00,Top 5 FMCG Stocks- Quantitative Analysis,Invest Yadnya,0.011607373133301735
2021-08-20 07:00:00+00:00,"Taking Stock: Weak global cues push Nifty below 16,500; India VIX up over 8%",Moneycontrol,0.48577095568180084
2021-12-31 08:00:00+00:00,"Sensex ends 460 pts up, Nifty tops 17,350 on last day of year; Metal, Auto surge",Mint,0.5206147730350494
2021-09-09 07:00:00+00:00,Highest-paid FMCG CEO: Check who takes home Rs 17.19 crore,Moneycontrol,0.03001600131392479
2021-10-19 07:00:00+00:00,Nifty forms a bearish candle on daily chart. What does it signal for tomorrow's trade?,The Economic Times,-0.13408371061086655
2021-12-31 08:00:00+00:00,"Share Market LIVE: Sensex rallies 460 pts, Nifty tops 17350 on Friday; indices rally up to 24% in CY2021",The Financial Express,0.9107895288616419
2021-10-27 07:00:00+00:00,"Stock Market Updates: Sensex gains 150 points, Nifty above 18,300; Asian Paints zooms 5%",Business Today,0.888736080378294
2021-07-23 07:00:00+00:00,10 Popular Foreign MNC Stocks Listed In India,Goodreturns,0.013218678534030914
2021-08-25 07:00:00+00:00,Infosys Becomes Fourth Indian Company To Hit $100 Billion Market Capitalisation,Swarajyamag,0.7998390793800354
2021-10-04 07:00:00+00:00,"Share Market: Sensex Ends 534 Points Higher, Nifty Closes Near 17,700",India.Com,0.5694640725851059
2021-08-20 07:00:00+00:00,Broader indices fall 2%; Nifty Metal skids 6% on global growth concerns,Business Standard,-0.953407340683043
2021-07-06 07:00:00+00:00,Et tu! HUL and P&G; FMCG firms bring pods to Indian households but with a twist,The Financial Express,0.13050955440849066
2021-07-24 07:00:00+00:00,Mutual fund calculator: How much SIP you need to get ₹2.5 lakh monthly income,Mint,0.0036322586238384247
2022-03-22 07:00:00+00:00,HUL stock nears 52-week low; will it recover?,Business Today,-0.8596382141113281
2022-03-22 07:00:00+00:00,"HUL share price tanks over 16% YTD as inflation affects consumption; should you buy, sell or hold?",The Financial Express,-0.0800221897661686
2022-04-28 07:00:00+00:00,HUL Shares Surge Most In Seven Weeks Despite Target Price Cut After Q4 Results,NDTV Profit,0.8318285569548607
2022-04-28 07:00:00+00:00,"HUL becomes 1st FMCG company to hit Rs 50,000 crore business for full year, Q4 net up 9%",The Times of India,0.9216138776391745
2022-04-28 07:00:00+00:00,"HUL’s Three Brands Enter Rs 2,000 Cr Club in FY22",Equitypandit,0.06667707022279501
2022-04-21 07:00:00+00:00,Bargain Hunting in the Current Market? Look Out for these 5 Dig Deeper Stocks,Equitymaster,0.05444652959704399
2022-01-25 08:00:00+00:00,HUL says India continues to be among top 3 priority markets for Unilever,Business Standard,0.8037279774434865
2022-03-22 07:00:00+00:00,HUL in discussion to buy MDH | Company Business News,Mint,0.020873330533504486
2022-06-23 07:00:00+00:00,"Hindustan Unilever AGM: Committed to achieving net-zero emissions for products by 2039, says Chairman",CNBC TV18,0.8602421674877405
2022-04-28 07:00:00+00:00,"Stock Market Closing: Nifty ends above 17,200, Sensex adds around 700 points; HUL top gainer",Zee Business,0.8731602840125561
2022-03-22 07:00:00+00:00,HUL in race to buy majority stake in MDH Spices; stock tanks 4%,Business Today,0.1452778596431017
2022-06-25 07:00:00+00:00,"India facing difficult economic situation, needs astute handling: HUL chairman Nitin Paranjpe",The Times of India,0.1187486033886671
2022-01-29 08:00:00+00:00,These 7 Companies have been part of the BSE Sensex since 1986...,Equitymaster,0.020190349780023098
2022-06-20 07:00:00+00:00,"Sensex jumps 237 pts, Nifty ends above 15,350; HUL, HDFC rise, Tata Steel drags",Mint,0.6949737817049026
2022-04-11 07:00:00+00:00,Top 5 Consumption Stocks to Add to Your Watchlist,Equitymaster,0.023132067173719406
2022-03-15 07:00:00+00:00,"N Chandrasekaran is Air India chief, HUL's Mehta on board",The Times of India,0.006600221619009972
2022-06-29 07:00:00+00:00,"Sensex drops 150 pts, Nifty ends around 15,800; Reliance, NTPC rally, HUL drags",Mint,-0.8880111612379551
2022-06-18 07:00:00+00:00,"Soap ad case: HC’s relief for HUL, Wipro",The Times of India,0.18681534752249718
2022-04-07 07:00:00+00:00,Is it the Right Time to Invest in Wheat Stocks in India?,Equitymaster,0.11477218847721815
2022-04-28 07:00:00+00:00,"Stock Market LIVE Updates: Sensex jumps 701 points, Nifty ends above 17,200; FMCG stocks gain",The Times of India,0.7607582435011864
2022-04-22 07:00:00+00:00,"Sensex tanks 715 pts, Nifty ends below 17,200; HUL, SBI top losers, banks bleed",Mint,-0.5150135457515717
2022-01-17 08:00:00+00:00,GSK Consumer Healthcare-HUL merger in spotlight as GSK rejects Unilever bid,Mint,-0.6852161735296249
2022-01-21 08:00:00+00:00,"Sensex ends 400 pts down, Nifty settles above 17.6k; most sectoral indices bleed",Mint,-0.9454211238771677
2022-05-27 07:00:00+00:00,Why FMCG companies can’t shrink sachets anymore even as inflation bites,The Times of India,-0.03361169248819351
2022-04-16 07:00:00+00:00,"‘Nobody sells their child’ — Story of MDH, an original Indian ‘start-up’ that won’t go to HUL",ThePrint,0.04732688143849373
2022-03-31 07:00:00+00:00,"HUL Increases Prices of Surf Excel, Rin, Other products: Check How Much You Will Pay Now",India.Com,0.016302984207868576
2022-06-20 07:00:00+00:00,"HDFC twins, HUL lift Sensex 237 pts; SmallCap index dips 3%; Metals plunge",Business Standard,-0.7956761419773102
2022-03-31 07:00:00+00:00,"Sensex tumbles 115 pts, Nifty ends below 17,500 in choppy trade; M&M, HUL shine",Mint,-0.9008621089160442
2022-01-14 08:00:00+00:00,"Share Market Updates: Sensex, Nifty close flat in volatile trade; Asian Paints, Axis Bank, HUL top losers",Business Today,0.004733443260192871
2022-07-01 07:00:00+00:00,"Closing Bell: Market erases losses to end marginally lower; FMCG, realty gain, oil & gas drag",Moneycontrol,-0.7305652424693108
2022-05-05 07:00:00+00:00,Adani Wilmar is now India's largest FMCG company | Stock Market News,Mint,0.26538062561303377
2022-03-23 07:00:00+00:00,"Sensex ends in the red, Nifty below 17,250; auto stocks hit, metals up",Mint,0.4398331344127655
2022-03-22 07:00:00+00:00,"Sensex ends over 1% higher, Nifty above 17,300; RIL, IT, oil & gas stocks gain",Mint,0.8752756528556347
2022-01-20 08:00:00+00:00,"Sensex ends 630 pts down, Nifty settles under 17.8k; IT, Pharma, FMCG worst hit",Mint,-0.9515420170500875
2022-04-20 07:00:00+00:00,How legal heirs can find out investments of their deceased kin,Mint,-0.009469924494624138
2022-02-24 08:00:00+00:00,Are dividend stripping and bonus stripping provisions really required?,Mint,-0.23241816647350788
2022-04-28 07:00:00+00:00,"F&O expiry: Nifty ends April series above 17,200; Sensex gains 702 pts",Business Standard,0.468341127038002
2022-06-08 07:00:00+00:00,Top Rice and Wheat stocks in India - Industry Overview & Financials Explained!,Trade Brains,0.11740548629313707
2022-03-25 07:00:00+00:00,Sunteck Realty case: Sebi reduces penalties on five entities,Business Standard,-0.9331958629190922
2022-06-09 07:00:00+00:00,Bengaluru airport launches ultra-luxurious 080 lounges | See photos,Mint,0.12543893791735172
2022-10-25 07:00:00+00:00,Why Hindustan Unilever's Q2 earnings failed to excite the market today,Business Today,-0.6956180781126022
2022-10-07 07:00:00+00:00,HUL market cap at 67% of parent Unilever's,The Economic Times,0.10048195719718933
2022-12-29 08:00:00+00:00,Shares of HUL Drops 6% in Eight Days,Equitypandit,-0.9638193575665355
2022-09-20 07:00:00+00:00,Positive triggers factored into Hindustan Unilever's stock price,Business Standard,0.04486653953790665
2022-12-09 08:00:00+00:00,"HUL to acquire stake in OZiva, Nutritionalab; stock hits record high",Fortune India,0.896202627569437
2022-07-20 07:00:00+00:00,Hindustan Unilever rises as earnings top estimates and global brokerages raise targets,Moneycontrol,0.8640015423297882
2022-07-19 07:00:00+00:00,"Hindustan Unilever Ltd Q1 net profit rises 14% to Rs 2,391 crore",The Times of India,0.9054788425564766
2022-10-17 07:00:00+00:00,HUL goes shopping for brands to widen product portfolio | Company Business News,Mint,0.05850762128829956
2022-10-31 07:00:00+00:00,Why HUL Share Price is Falling,Equitymaster,-0.24681628495454788
2022-10-07 07:00:00+00:00,HUL’s Market Cap Hits 67% of Parent Co Unilever,Equitypandit,0.5809620823711157
2022-09-19 07:00:00+00:00,"HUL a good pick for long-term, can rally up to 12%: Sharekhan",The Economic Times,0.9321367749944329
2022-07-22 07:00:00+00:00,ITC vs HUL: Which FMCG major should you pick for the long term?,Mint,0.020743360742926598
2022-10-18 07:00:00+00:00,ITC vs HUL: Which stock is a better pick in volatile market?,Business Today,0.04487060010433197
2022-12-09 08:00:00+00:00,HUL buys stakes in two wellness brands for Rs 334cr,The Times of India,0.09163762629032135
2022-09-26 07:00:00+00:00,"Hindustan Unilever gains 2%, hits over 11-month high in a weak market",Business Standard,0.8828909322619438
2022-07-20 07:00:00+00:00,"Stocks to Watch Today | HUL, Wipro, Vedanta and others in news today",Moneycontrol,0.04475615359842777
2022-08-30 07:00:00+00:00,HUL Will Provide Funds To Indian Start-ups Focusing On Solutions For Plastic Waste,Equitypandit,0.6746273832395673
2022-11-19 08:00:00+00:00,Premium products account for 33% of HUL’s product portfolio,Mint,0.06558331102132797
2022-10-17 07:00:00+00:00,HUL vs Godrej Consumer: Which stock is a better buy in volatile market?,Business Today,0.03656429797410965
2022-09-30 07:00:00+00:00,'Afterness': Former HUL chairman Ashok Ganguly recalls life journey in memoir,The Times of India,0.051922643557190895
2022-12-08 08:00:00+00:00,Hindustan Unilever to acquire 19.8% in Nutritionalab for ₹70 crore,Mint,0.07070916332304478
