date,headline,source,sentiment
2025-03-12 07:00:00+00:00,Bharti Airtel shares in focus; telecom operator to bring Elon Musk's Starlink in India,Business Today,0.34948383644223213
2025-02-06 08:00:00+00:00,"Bharti Airtel Q3 Results: Net profit jumps 461% to ₹16,135 crore, revenue rises 19%",Upstox,0.9184060916304588
2025-05-16 07:00:00+00:00,"Bharti Airtel block deal today; SingTel arm eyes Rs 8,568 cr share sale; target prices",Business Today,0.03290451504290104
2025-05-13 07:00:00+00:00,"Q4 Results Highlights: Bharti Airtel profit increases five-fold to ₹11,022 crore, dividend declared",Upstox,0.9240364599972963
2025-05-16 07:00:00+00:00,"Bharti Airtel, HCL Technologies, Eternal: How to trade these 3 buzzing largecap stocks",Business Today,0.049784730188548565
2025-05-11 07:00:00+00:00,"Q4 results: Tata Steel, HAL, Tata Motors, Bharti Airtel, BHEL, others to post earnings this week; check list",Upstox,0.19561844319105148
2025-05-13 07:00:00+00:00,"Q4 Results 2025 Highlights: Bharti Airtel net profit surges 432% to Rs 11,022 crore, firm announces Rs 16 dividend",Moneycontrol,0.9072846621274948
2025-05-13 07:00:00+00:00,"Bharti Airtel Q4 results: Adjusted PAT soars 77% YoY to Rs 5,223 crore, Rs 16 dividend announced",Business Today,0.9019213914871216
2025-02-18 08:00:00+00:00,"Bharti Airtel block deals: Promoter Indian Continent Investment sells stake worth Rs 8,475 cr",Moneycontrol,0.04387549217790365
2025-05-09 07:00:00+00:00,Sunil Mittal in talks to buy $2 billion stake in Haier India: Report,Business Today,0.05922994203865528
2025-05-12 07:00:00+00:00,Bharti Airtel Q4 Preview: PAT may jump up to 226% YoY on robust ARPU. Up to 35% revenue uptick seen,The Economic Times,0.9319526217877865
2025-05-11 07:00:00+00:00,"Q4 results 2025: Bharti Airtel, Tata Motors, HAL, Cipla among firms to declare earnings next week; check full list here",Mint,0.01549510657787323
2025-05-13 07:00:00+00:00,"Bharti Airtel Q4 profit jumps multifold to ₹11,022 crore, dividend recommended",Upstox,0.8998525962233543
2025-06-25 07:00:00+00:00,"NSE/BSE, Top Gainers & Top Losers Today 25 June 2025: Titan, Infosys, M&M, Bharti Airtel, TCS, BEL, Axis Bank, Kotak Bank",BusinessLine,-0.07314054667949677
2025-03-20 07:00:00+00:00,"ICICI Bank, ITC, Bharti Airtel, BEL: Motilal Oswal’s top picks for safe & stable returns",Business Today,0.17172512132674456
2025-02-04 08:00:00+00:00,Bharti Airtel Q3 Preview: Net profit expected to double year-on-year on tariff hike gains,Moneycontrol,0.9292762875556946
2025-02-26 08:00:00+00:00,"'Discussion stage only': Airtel clarifies on 'Tata, Bharti Groups near Mega DTH Merger' report",Business Today,0.039842160418629646
2025-02-14 08:00:00+00:00,"Stock Market Weekly Recap: NIFTY, SENSEX witness longest losing run in 2 years",Upstox,-0.9032367914915085
2025-05-13 07:00:00+00:00,"Bharti Airtel Q4 Results: Adjusted PAT soars 77% YoY to Rs 5,223 crore; Rs 16 per share dividend declared;",The Economic Times,0.9041178114712238
2025-06-29 07:00:00+00:00,"Indices open marginally lower; NIFTY50 holds 25,600 level, Sensex down 90 points; Hero MotoCorp top loser",Upstox,-0.9501998499035835
2025-01-19 08:00:00+00:00,"Vodafone Idea, MTNL and Tata Teleservices surge up to 15% amid reports of AGR dues waiver; check details",Upstox,0.8595280013978481
2025-05-11 07:00:00+00:00,"Week ahead: Q4 earnings, India-Pak tensions, retail inflation and US-China trade talks in focus",Upstox,-0.07188564538955688
2025-06-27 07:00:00+00:00,"Airtel, Jio expand subscriber base in May 2025 as telecom sector maintains growth momentum",Business Today,0.9309396361932158
2025-05-19 07:00:00+00:00,"Bharti Airtel Share Price Target 2026, 2027, 2030, 2040, 2050",shareprice-target.com,0.01199653372168541
2025-11-06 08:00:00+00:00,Bharti Airtel shares decline over 4% after large block deal; all you need to know,Upstox,-0.9411064358428121
2025-09-25 07:00:00+00:00,Those who invested in Bharti Airtel (NSE:BHARTIARTL) five years ago are up 378%,simplywall.st,0.8646867061033845
2025-11-07 08:00:00+00:00,Bharti Airtel shares tumble 4% in early trade. What's behind the fall?,India Today,-0.9308294812217355
2025-11-06 08:00:00+00:00,India's Bharti Airtel dips on report of Singtel offering to sell $1.18 bln stake,TradingView,-0.9251965414732695
2025-07-17 07:00:00+00:00,"Airtel offers free Rs 17,000 Perplexity Pro subscription to users; here's how the stock moved",Business Today,0.02174317091703415
2025-12-13 08:00:00+00:00,"Bharti Airtel Share Price Today: News, Analyst Targets, Tariff Hike Watch and 2026 Outlook — Dec 13, 2025",TechStock²,0.0491049624979496
2025-07-10 07:00:00+00:00,"Bharti Airtel shares slip approximately 3%, lead losses on NIFTY50",Upstox,-0.9622559789568186
2025-10-09 07:00:00+00:00,What Bharti Airtel Limited's (NSE:BHARTIARTL) P/E Is Not Telling You,simplywall.st,-0.0002511199563741684
2025-11-25 08:00:00+00:00,"Bharti Airtel shares slip over 2% as 3.5 crore shares change hands in Rs 7,400-crore block trade",TradingView,-0.9610877567902207
2025-08-07 07:00:00+00:00,"Sunil Mittal-led Indian Continent Investment to offload Rs 9,300 cr stake in Bharti Airtel via block deal",Business Today,0.05786785203963518
2025-12-22 08:00:00+00:00,"Bharti Airtel Share Price Today (Dec 22, 2025): Stock Rises as Rights Issue Call, Leadership Rejig and Tariff-Hike Bets Drive Fresh Focus",TechStock²,0.8751880675554276
2025-08-04 07:00:00+00:00,"Bharti Airtel Limited's (NSE:BHARTIARTL) largest shareholders are private companies with 43% ownership, institutions own 34%",simplywall.st,0.015653055161237717
2025-08-07 07:00:00+00:00,"SENSEX falls 307 points, NIFTY50 at 24,514 level as IT stocks decline; Bharti Airtel, Eternal top losers",Upstox,-0.9389705322682858
2025-11-04 08:00:00+00:00,Key facts: Bharti Airtel stock hits 52-week high; to acquire 5% in Indus Towers; Moody's forecasts improved leverage,TradingView,0.933305324986577
2025-08-04 07:00:00+00:00,Bharti Airtel shares trade higher ahead of Q1 results; five recent developments you need to know,Upstox,0.7081364877521992
2025-11-02 07:00:00+00:00,"Bharti Airtel, Tata Consumer, Titan Company to report Q2 results today: Here's what analysts expect",TradingView,-0.005634129047393799
2025-08-05 07:00:00+00:00,Bharti Airtel Q1 results: Revenue and profit likely to see double-digit growth; check earnings preview and key technical levels,Upstox,0.7675896286964417
2025-09-21 07:00:00+00:00,Bharti Airtel share price declines 0.78% in early trade,TradingView,-0.9401779137551785
2025-11-26 08:00:00+00:00,"Bharti Airtel bulk deal: Sunil Mittal-led ICIL sells stake worth ₹7,195 crore",Upstox,0.08760853484272957
2025-12-15 08:00:00+00:00,Bharti Airtel shares rise nearly 2%: Here’s what Morgan Stanley said about the firm’s ARPU growth,Upstox,0.15160589758306742
2025-08-04 07:00:00+00:00,"Q1 results: Bharti Airtel, Adani Ports, Britannia, Lupin, Exide Industries, others to announce earnings on August 5; check list",Upstox,0.012829931452870369
2025-11-25 08:00:00+00:00,"ICIL to sell Rs 7,195 cr stake in Bharti Airtel, reducing holding below 1%; check details",Business Today,0.038845740258693695
2025-09-05 07:00:00+00:00,Indus Towers shares surge 5% as promoter Bharti Airtel buys 69 lakh shares in 5 sessions,TradingView,0.867556992918253
2025-11-02 07:00:00+00:00,"Bharti Airtel Q2 results: Revenue, net profit likely to see double-digit growth aided by higher ARPU; check key technical levels",Upstox,0.9291430097073317
2025-12-15 08:00:00+00:00,"Bharti Airtel shares rise 2% as Morgan Stanley increases target price, expects tariff hike in Q1FY27",TradingView,0.9170947037637234
2025-07-28 07:00:00+00:00,Bharti Airtel shares fall about 3% after data centre Nxtra inks pact with AMPIN,Upstox,-0.9601154774427414
2025-11-06 08:00:00+00:00,"Singtel arm to sell 0.8% stake in Bharti Airtel via Rs 10,300-crore block deal",Business Today,0.058749811723828316
2025-11-25 08:00:00+00:00,"SENSEX, NIFTY50 extend gains; SBI, Bharti Airtel, Excelsoft Technologies among buzzing stocks",Upstox,0.8996144151315093
2025-11-06 08:00:00+00:00,"Singtel offers to sell stake worth $1.18 billion in India's Airtel, Bloomberg News reports",TradingView,0.09178972151130438
2025-12-10 08:00:00+00:00,"Bharti Airtel Share Price Today: Tariff Hike Hopes, 5G Capex Risks and 2026–2028 Stock Forecast",TechStock²,0.05081607773900032
2025-11-03 08:00:00+00:00,"Q2 results today: Bharti Airtel, Titan, Power Grid among companies to declare earnings on Monday — 3 Nov 2025",Mint,0.016625335440039635
2025-12-20 08:00:00+00:00,"Bharti Airtel Stock Update (20 December 2025): Rights-Issue Call, Leadership Shuffle, Tariff-Hike Bets and Fresh Analyst Targets",TechStock²,0.25640171580016613
2025-10-24 07:00:00+00:00,"NSE/BSE, Top Gainers & Top Losers Today 24 October 2025: Bharti Airtel, ICICI Bank, BEL, Sun Pharma, ITC",BusinessLine,-0.09719021990895271
2025-12-05 06:38:00+00:00,"Bharti Airtel Share Price Today Near Record High: Q2 FY26 Results, Rating Upgrades and 2026 Stock Forecast",TechStock²,0.8361809682101011
2025-11-03 08:00:00+00:00,"Bharti Airtel Q2 profit soars 89% to Rs 6,792 crore; ARPU rises to Rs 256",Business Today,0.9028748385608196
2025-12-15 08:00:00+00:00,Key facts: Bharti Airtel forecasts ARPU growth; Jefferies favors stock,TradingView,0.2718826988711953
2025-12-08 08:00:00+00:00,"Bharti Airtel Share Price on December 8, 2025: Latest News, Q2 Results, Analyst Targets and 2026 Outlook",TechStock²,-0.0008742846548557281
2025-07-14 07:00:00+00:00,"Dividend Stocks: TCS, Bharti Airtel, IDFC Bank, Dabur India, others to trade ex-dividend this week; Check full list",Mint,-0.0009894724935293198
2025-09-16 07:00:00+00:00,"NSE/BSE, Top Gainers & Top Losers Today 16 September 2025: Kotak Bank, L&T, M&M, Maruti, Bharti Airtel",BusinessLine,-0.14741766825318336
2025-08-05 07:00:00+00:00,Bharti Airtel Q1 FY26 Results Preview: Profit likely to fall sequentially despite expected ARPU growth?,Zee Business,-0.959046239964664
2025-11-04 08:00:00+00:00,"Taking Stock: Sensex down 519 pts, Nifty below 25,600; mid, smallcaps drag",TradingView,-0.9471632046625018
2025-12-16 08:00:00+00:00,"Bharti Airtel Share Price Jumps on Morgan Stanley Upgrade: Tariff Hike Forecasts, Analyst Targets, and Key Triggers to Watch (16 Dec 2025)",TechStock²,0.04605159908533096
2025-07-06 07:00:00+00:00,3 ‘Boring’ Stocks to add to your watchlist,The Financial Express,0.040393123403191566
2025-07-11 07:00:00+00:00,"UBS cuts Bharti Airtel rating to 'Sell', Vodafone Idea to 'Neutral'; target prices & more",Business Today,-0.13366645574569702
2025-12-14 08:00:00+00:00,"Tata Steel Share Price Outlook (Dec 14, 2025): This Week’s Rally, Fresh Capex Plans, Broker Targets, and What to Watch Next Week",TechStock²,0.09430903010070324
